filename;caption
3549277110_24d4064ccd.jpg;Two boys read spiderman and xmen comic books .
3474985008_0a827cd340.jpg;A mountain biker riding through the woods .
1594038143_57f299aa8a.jpg;A smiling boy pulls an orange object from a hat .
2271264741_aa8f73f87c.jpg;Two large dogs walking together through a trail with leaves on the ground .
2698119128_62b4741043.jpg;A girl enjoys the swimming pool .
502884177_25939ac000.jpg;an old lady walks down the street .
469021173_aa31c07108.jpg;A person with a large backpack hiking through the tall grass .
1394368714_3bc7c19969.jpg;A dog waits as his owner rummages through a collection of stuff .
2909081008_9a7bfc599a.jpg;A man and a woman are smiling
391020801_aaaae1e42b.jpg;A man gesticulates .
2629027962_9cc3b46527.jpg;With a barn in the background a child puts her head through a hole in a cow cutout and smiles for the camera .
2966552760_e65b22cd26.jpg;A smiling child sits against a wall on a blanket and eats a snack .
3290105461_7590f23371.jpg;Cricket player with red cap hits the ball outdoors .
2410562803_56ec09f41c.jpg;Three people sitting in front of a store on a bench .
2090545563_a4e66ec76b.jpg;two young children on a skateboard going across a sidewalk
3489774350_a94e6c7bfc.jpg;A little child in a green shirt eats a crust of bread , smiling .
241346434_0527ea1c07.jpg;Several football players in a stadium
2266142543_b2de18c081.jpg;A man in a black t-shirt looking down as he holds a drink .
3550253365_27d4c303cf.jpg;Four adults are sitting on a ledge overlooking mountains .
832128857_1390386ea6.jpg;Young Blonde boy on swing set in park
1476002408_4256b7b2fa.jpg;a lone person wearing a quilt walking along the sidewalk of a street
374104006_7f32c8c5de.jpg;A man with brown hair is wearing a button up shirt .
3442138291_3e75f4bdb8.jpg;little boy enjoying a day at the park
888517718_3d5b4b7b43.jpg;A brown and black dog is standing on its hind legs trying to catch something .
2224995194_518859d97d.jpg;The rock climbers are on their equipment in front of a cave .
2768021570_46bc6325e3.jpg;A man uses two sticks to control two tan goats in a pen while a black and white dog watches .
3367758711_a8c09607ac.jpg;Two women walk in front of a bus to cross the road .
292887910_f34ac101c8.jpg;The white and brown dog runs on a field for an orange ball .
1443807993_aebfb2784a.jpg;A girl going down a slide .
2508313118_524e93d48c.jpg;A brown dog chases a Frisbee
2867736861_43c9487a65.jpg;A dog has run into the water to catch a ball in his mouth .
241347689_d0b1ac297d.jpg;Many football players sitting on the ground .
396763804_3b7f1e12a8.jpg;Two dogs run along a beach .
3528966521_2e871ff6a1.jpg;Joggers running down a rural road in a race .
3183195185_cd0ff994a1.jpg;Man and young child sitting on the ground in front of red rock wall .
3284955091_59317073f0.jpg;A person doing a jump with their snowboard over a orange and white caution sign .
3445296377_1e5082b44b.jpg;A little girl dressed in pink is falling in water while another girl dressed in red watches .
2871962580_b85ce502ba.jpg;A football player in mid stride holding a football .
2932498509_27cb0038ec.jpg;Two shirtless young people playing in the water .
2098174172_e57d86ea03.jpg;A hiker is posing in front of snowy mountains .
3445544288_68fdb25969.jpg;An empty chairlift and a chairlift occupied by two people are moving .
197142902_f05ff198c2.jpg;A man and woman blow bubbles .
2968135512_51fbb56e3e.jpg;A man performs a skateboarding trick on a cement monument in a city park .
3441511444_b031585b45.jpg;A man in uniform presents paperwork to another for his signature .
860928274_744d14f198.jpg;A smiling boy plays inside an inflatable yellow and white toy .
3078229723_2aa52600de.jpg;Man holds the hand of two children .
256444892_efcb3bd824.jpg;A man and a woman walk along the sidewalk .
2403376030_903521c371.jpg;The girl with the black T-shirt is out with a large brown dog .
3642220260_3aa8a52670.jpg;a black dog walks on the sand .
440184957_267f3f3a2b.jpg;A man wearing a balloon hat holds up colored cut-out drawings of two men .
267325341_1a96ef436e.jpg;Black dog running through grass with something orange in its mouth
2119302248_72493d458c.jpg;A woman wearing glasses , large hoop earrings , and a hooded piece on her head .
3133044777_8cc930a4ec.jpg;a man sells fruit .
143552829_72b6ba49d4.jpg;A man on a motorcycle steers through swampy terrain
3467941308_ae6989e29c.jpg;A brown dog runs fast outside on green grass .
2054308369_f9c6ec7815.jpg;A tan dog and a little girl kiss .
1904112245_549e47c8aa.jpg;A dog standing on a log in a forest .
3396153660_f729d9f9b9.jpg;Two young women posing and holding each other in close-up .
2426828433_ce894d1c54.jpg;Three black dogs play in the glass .
2281054343_95d6d3b882.jpg;Thre is a shot of man with his back turned in a city .
3249278583_95cd8206da.jpg;A team of dogs pulls a sleigh holding two people across the snow .
466956675_a2fb6bf901.jpg;A person climbs up a rock face .
2041867793_552819a40b.jpg;A young child wearing a mask at Ivars .
2888386138_578d21033a.jpg;A boy is standing on the stairs with his arms folded .
537390477_7dd3407f96.jpg;The black dog and brown dog are wrestling in front of the fireplace .
3478591390_b526580644.jpg;a closeup photo of a woman with sunglasses on her head at an art show
3634032601_2236676cdd.jpg;Two women with backs to the camera .
2215136723_960edfea49.jpg;A young child wearing orange balances on a snowy ledge .
457631171_12b1aee828.jpg;A man poses in front of a large rock formation .
3240048764_acce8af2a5.jpg;Two people on cots watching the water at twilight .
237277765_9e6fa5b99a.jpg;The girl in blue shorts is sitting on a broken tree stump .
3363750526_efcedc47a9.jpg;A dog runs on the beach .
241345656_861aacefde.jpg;A smiling blond cheerleader runs with an audience in the background .
3283913180_7d4e43602d.jpg;A man rides a skateboard off of a picnic table over the steps .
3576060775_d9121519cc.jpg;Two dogs run with a young child along a lake
3741827382_71e93298d0.jpg;A young boy plays in front of a blue object .
3576536763_3c8c4f232e.jpg;A girl in pink runs away from a wave coming onto the shore .
3296150666_aae2f64348.jpg;A large vehicle drives through a mud puddle .
1396703063_e8c3687afe.jpg;A man in a blue shirt , cowboy hat and a cross neckless walking in front of a carnival or amusement park ride .
3171651115_e07b9d08f6.jpg;A surfer catches a big wave and catches himself in the middle of a fall .
2863180332_372510aa49.jpg;People ride skateboards on a road .
2730819220_b58af1119a.jpg;a little girl is just reaching the bottom of a playground slide
3182121297_38c99b2769.jpg;Person snowboarding at a ski slope .
2196050115_e236d91f52.jpg;A boy is firing a gun at a bullseye attached to a hay barrel .
3339319023_5dcc3ef81a.jpg;The man in the dark blue jersey is holding a bat , and the catcher is holding his mitt out .
2912476706_9a0dbd3a67.jpg;Two brown dogs fighting in the snow .
1499581619_a5f65a882c.jpg;Two people kiss on the beach .
2895700779_fac1d9d278.jpg;A closeup of a woman with short red hair .
3262760716_1e9734f5ba.jpg;A man holding a baby who is holding black glasses .
2708686056_1b8f356264.jpg;Girl is wading through the gray ocean .
460350019_af60511a3b.jpg;A dog is pulling on one end of a rope and a girl is pulling on the other .
1301140633_046e4e8010.jpg;Blond child with dirty face holding yellow bottle with red cap , plants in background .
3227423095_5049951eab.jpg;A boy on a bicycle does a jump trick on his bike
496606439_9333831e73.jpg;A woman in pink is staring while a woman is red is posing nearby kitchen items .
3234719720_5bb2fc5ffa.jpg;A man with a large beard and a woman wearing a white necklace smile .
97577988_65e2eae14a.jpg;A person in orange climbs a sheer cliff face covered in snow and ice .
1778020185_1d44c04dae.jpg;two dogs play together .
3182996527_70d9c323d5.jpg;A bicycle rider jumps off a ramp .
640409060_6af18fdd54.jpg;A little girl in a white sundress smiles and slides down a blue slide .
3722572342_6904d11d52.jpg;Red boat marked GRAHAM races across water .
1330645772_24f831ff8f.jpg;a black dog runs through a field .
2292406847_f366350600.jpg;A man in a rowboat is rowing across blue water .
464527562_a18f095225.jpg;This is a dog holding a Frisbee .
3327487011_1372c425fb.jpg;The young girls are listening with books in front of them .
339350939_6643bfb270.jpg;Black dog running behind three birds on shore with waves in the background .
3147217787_ed21cd4990.jpg;A black man is dunking a basketball while another man jostles him on the court .
3044746136_8b89da5f40.jpg;A class full of students .
2952141476_fc9a48a60a.jpg;A man floating in the ocean .
3159995270_17334ccb5b.jpg;The girl skies down the snowy mountain .
