filename;caption
3451523035_b61d79f6a8.jpg;A few horses race each other on the track .
3451523035_b61d79f6a8.jpg;Muzzled greyhounds are racing along a dog track at night .
3451523035_b61d79f6a8.jpg;Race dog # 2 is ahead of a few other dogs .
3451523035_b61d79f6a8.jpg;Several greyhounds with numbered shirts racing around a track .
3451523035_b61d79f6a8.jpg;The dogs in numbered uniforms are running .
3482314155_bd1e668b4e.jpg;A bull is charging a man in an arena .
3482314155_bd1e668b4e.jpg;A guy is running away from a black bull .
3482314155_bd1e668b4e.jpg;A man in a bull ring is being charged down by the bull .
3482314155_bd1e668b4e.jpg;A man running away from a charging bull .
3482314155_bd1e668b4e.jpg;Man in ring bending backwards with a bull behind him .
3483140026_e14f64fdf5.jpg;A man in a hardhat stands beside a ladder .
3483140026_e14f64fdf5.jpg;A man in an orange jacket and white hat looks off camera .
3483140026_e14f64fdf5.jpg;A man is wearing a hardhat and orange jacket standing in front of a red ladder .
3483140026_e14f64fdf5.jpg;A person in a white helmet is standing next to a ladder .
3483140026_e14f64fdf5.jpg;A smiling construction worker with a white helmet .
3560081723_62da0035bd.jpg;A man driving a four-wheeler off-road .
3560081723_62da0035bd.jpg;A man riding an ATV makes a jump over a dirt road .
3560081723_62da0035bd.jpg;A racer on an ATV leaves the ground in a jump .
3560081723_62da0035bd.jpg;person wearing a helmet on a four wheeled bike in air
3560081723_62da0035bd.jpg;The man does a trick on the fourwheeler .
3565749152_7924d15b04.jpg;A dog catches a Frisbee in the front yard .
3565749152_7924d15b04.jpg;A dog playing Frisbee in the front yard , next to a car .
3565749152_7924d15b04.jpg;A white dog catches a red Frisbee in the grass .
3565749152_7924d15b04.jpg;a white dog jumping in the air to catch a red Frisbee .
3565749152_7924d15b04.jpg;The dog leaps to catch the Frisbee in its mouth .
3576259024_9c05b163aa.jpg;A man in blue jumping a dirt bike .
3576259024_9c05b163aa.jpg;A man on a dirt bike , airborne .
3576259024_9c05b163aa.jpg;A man on a motorcycle is jumping over a dirt hill in front of spectators .
3576259024_9c05b163aa.jpg;A motocross rider wearing a blue uniform flies through the air .
3576259024_9c05b163aa.jpg;A person in blue on a bike in midair .
3584406900_039f30b34c.jpg;A group of children are playing on swings .
3584406900_039f30b34c.jpg;A shirtless man is standing next to two children balancing on a swing .
3584406900_039f30b34c.jpg;A topless man passes four children who are playing on a swing .
3584406900_039f30b34c.jpg;Kids are playing on a swing set as a man with no shirt on walks by .
3584406900_039f30b34c.jpg;Two boys swing standing up on a yellow swing set
3653764864_225958c9c1.jpg;A number of people ascending a zig-zag ramp with bright blue railings .
3653764864_225958c9c1.jpg;People are walking up a zigzag patterned ramp in front of a building .
3653764864_225958c9c1.jpg;People are walking up a blue railed walk-way .
3653764864_225958c9c1.jpg;Several people walking up a ramp with a blue handrail .
3653764864_225958c9c1.jpg;Six people are walking up a blue ramp
3676561090_9828a9f6d0.jpg;A dog rolls in the grass .
3676561090_9828a9f6d0.jpg;A small white dog rolls over on the grass .
3676561090_9828a9f6d0.jpg;A tan dog rolls in the grass .
3676561090_9828a9f6d0.jpg;The grey dog is rolling on its back on the grass .
3676561090_9828a9f6d0.jpg;The yellow dog wears a blue dog tag and rolls on a green field .
3683185795_704f445bf4.jpg;A girl and a boy watch a dog try to climb a tree .
3683185795_704f445bf4.jpg;Boy and girl look on a puppy climbs tree
3683185795_704f445bf4.jpg;The dog that the two children are walking is looking up at a tree .
3683185795_704f445bf4.jpg;The two children watch the small yellow dog on the tree .
3683185795_704f445bf4.jpg;Two children are with a dog on leash who is standing against a tree .
3685328542_ab999b83bb.jpg;A dark man in a white and green feathered mask with green jewelry and pants .
3685328542_ab999b83bb.jpg;A man in a costume participates in a parade .
3685328542_ab999b83bb.jpg;A man in a green and silver Mardi Gras costume in a parade .
3685328542_ab999b83bb.jpg;A man is wearing a mask , green beads and green pants .
3685328542_ab999b83bb.jpg;Man dresses up in Hawaiian garb at a local parade .
3700004668_99c3e3f55b.jpg;A boy with his mouth wide open dressed in a yellow life jacket and goggles in water with a man next to him .
3700004668_99c3e3f55b.jpg;A father and child enjoy the water .
3700004668_99c3e3f55b.jpg;A man and child wearing a yellow life vest look up from the water .
3700004668_99c3e3f55b.jpg;An open mouthed child in goggles and a yellow life vest poses with a smiling man .
3700004668_99c3e3f55b.jpg;Man and boy wearing life jacket in water posing for a picture
3715559023_70c41b31c7.jpg;A girl is sitting on a rock next to a waterfall .
3715559023_70c41b31c7.jpg;An onlooker sits on the shore of a pool overlooked by massive waterfalls .
3715559023_70c41b31c7.jpg;A person sits on a rock at the edge of a large waterfall .
3715559023_70c41b31c7.jpg;A person sitting on a rock by a fall .
3715559023_70c41b31c7.jpg;A woman is sitting on a rock next to a large waterfall .
424506167_01f365726b.jpg;A large and small dog interact in a grassy field .
424506167_01f365726b.jpg;A small brown jumps in the air as a big brown dog watches .
424506167_01f365726b.jpg;A small dog stands next to a larger dog , out in a field .
424506167_01f365726b.jpg;Two dogs standing in the field .
424506167_01f365726b.jpg;Two dogs stand side by side in the yard .
427082246_5bf1c3676f.jpg;a man in a yellow shirt training a black poodle
427082246_5bf1c3676f.jpg;A man in a yellow sweatshirt and black pants plays with a black poodle .
427082246_5bf1c3676f.jpg;A man wearing a yellow shirt is playing with his black poodle .
427082246_5bf1c3676f.jpg;a man wearing a yellow sweater playing with a black dog in a grassy field
427082246_5bf1c3676f.jpg;Man in yellow jacket teaching his black dog to do a trick .
439049388_3dcee2d30b.jpg;People , possibly fishermen , with their boats in shadow on shore at an orangesunset
439049388_3dcee2d30b.jpg;A man in an orange vest is standing next to a yellow canoe .
439049388_3dcee2d30b.jpg;People tend canoes at the edge of a body of water during a dimly lit time of day .
439049388_3dcee2d30b.jpg;The men are getting their kayaks secured on the beach for the night .
439049388_3dcee2d30b.jpg;Two men standing on the shore beside their kayaks at dusk .
458213442_12c59e61a0.jpg;A black and white dog is jumping over a hurdle .
458213442_12c59e61a0.jpg;A black and white dog jumps over a bar in an agility test .
458213442_12c59e61a0.jpg;A dog jumps over a hurdle on a grass field .
458213442_12c59e61a0.jpg;A dog leaps over a bar on an obstacle course
458213442_12c59e61a0.jpg;The black and white dog jumps over an obstacle .
47870024_73a4481f7d.jpg;A boy in yellow is riding a scooter on the street .
47870024_73a4481f7d.jpg;A boy on a scooter .
47870024_73a4481f7d.jpg;A boy wearing a helmet rides a scooter in a suburban neighborhood .
47870024_73a4481f7d.jpg;A child on a scooter is jumping the curb .
47870024_73a4481f7d.jpg;a young boy wearing an orange helmet riding a scooter
498794783_cc2ac62b47.jpg;A girl in a dress is blowing bubbles with another girl behind her .
498794783_cc2ac62b47.jpg;Girls blow bubbles outdoors .
498794783_cc2ac62b47.jpg;There are two young girls in colorful dresses blowing bubbles .
498794783_cc2ac62b47.jpg;Two girls in colourful dresses blowing bubbles at a park .
498794783_cc2ac62b47.jpg;Two little girls wearing bright dresses are blowing bubbles with bubble wands .
823675317_b5fbdb17b3.jpg;a boy in blue carries a bucket .
823675317_b5fbdb17b3.jpg;A boy in blue swim trunks carries a blue bucket down a crowded beach .
823675317_b5fbdb17b3.jpg;A child walks on the beach with a bucket .
823675317_b5fbdb17b3.jpg;The boy in the blue shorts is carrying a bucket on the beach .
823675317_b5fbdb17b3.jpg;Young boy in blue shorts at the beach .
95728660_d47de66544.jpg;A guy is riding a bike up the side of a hill .
95728660_d47de66544.jpg;A young man bicycles towards the camera and away from beautiful mountains on a clear day .
95728660_d47de66544.jpg;Man on bike in mountains
95728660_d47de66544.jpg;Man riding a bicycle down a narrow path .
95728660_d47de66544.jpg;man riding bike on trail
